,Unnamed: 0,id,name,url,length,description,directions,city,region,country,lat,lon,difficulty,features,rating,thumbnail
65,7.0,284906,Gyro,https://www.singletracks.com/bike-trails/gyro/,2.0,"Alright, so the first trail on the right leads to this small dirt bowl with some smaller jumps (big enough for me) where you can have some fun.  In the middle of the bowl, if you take a left, you'll hit some of the fastest single track in the Gyro, which has wider turns, is mostly flat, and with some nice dips here and there.  Also a  long 2 x 4 that clears a gap you can skip if you're not comfortable with it.  Follow the track and it will come out close to the river (this is also where one of the other trails connects, so be on the lookout for other bikers).  Take the track along the lake and continue on (you'll see some smaller dirt jumps), ride over the see-saw, and you'll be out of the system and amidst some small houses.  You're back out on the road.  Take a right, and you can go back to the gas station.<br />

<br />

The second trailhead on the right begins the twistier single track where you'll have to watch your handlebars and weasel through some tighter spots.  This track is the longest, goes all over the place, comes out close to the river, but then turns back into the woods.  The trail will pass through a clearing and end up where that first trail comes out.  You can either continue on toward the river and finish out on the road, or you can turn on the faster single track and end your trip with the dirt bowl and come back out on the dirt service road. The trail on the left is not very twisty, it's quite short (fun too), and will pass by an impressive BMX/DJ section, before coming out in the parking lot of the first gas station you had earlier passed.  Try to turn it all into a big loop! <br />

<br />

Optional: If you want, keep taking that dirt service road back, go over an old bridge with holes in it, and into a field.  Best in the springtime when the grass is lower, but still very Little House on the Prairie any time of year.  If you see ATV/bike tracks, follow them and watch out for animal dwellings.  This leads (hopefully) to gravel road that you climb to a paved road.  Take a left, go down the road, take another left onto the next road (175), and ride back into Plymouth.  ","This one's super easy.  On I-93, North or South, take exit 25 and turn right.  You'll pass by two gas stations on your left.  Across from the second gas station is the road that leads to Plymouth State's gym parking lot, in which there is a guest section (no overnight parking).  Get on your bike, get back to the main road, and cross over to the gas station.  Take a left, see the service road between the two gas stations, and get on it.  Keep on going and you'll see a trail on the right ... then a trail on the left, then another trail on the right.  ",Plymouth,New Hampshire,United States,43.75829,-71.68346,Beginner,,4.33,https://images.singletracks.com/blog/wp-content/uploads/2011/07/1287-0-orig.jpg
66,8.0,279699,XC Ski Loop,https://www.singletracks.com/bike-trails/xc-ski-loop/,4.0,"Around the uphill XC Ski loop, to screamin downhill, back on unknown trails, connecting to frankensteins folly and back to parking lot","Oak Hill or Storr's Pond Recreation Center in Hanover, NH",Hanover,New Hampshire,United States,43.7229,-72.26257,,,0.0,
67,9.0,279698,Double Track,https://www.singletracks.com/bike-trails/double-track/,1.0,out and back,up from parking lot on obvious road,Hanover,New Hampshire,United States,43.72254,-72.2628,,,0.0,
68,10.0,282401,Stillwater State Park,https://www.singletracks.com/bike-trails/stillwater-state-park/,20.0,Designated multi-use trails.,"From Groton: Go 2 mi. W on U.S. 302, then 6 mi. NW on Vt. 232, then 1/2 mi. E on Boulder Beach Rd.",Groton,Vermont,United States,44.27989,-72.2743,,,0.0,
69,11.0,282411,Boulder Beach State Park,https://www.singletracks.com/bike-trails/boulder-beach-state-park/,14.0,Great mountain biking area.,"From Groton: Go 2 mi. W on U.S. 302, then 6 mi. NW on VT 232, then 2 mi. E on Boulder Beach Rd.",Groton,Vermont,United States,44.27989,-72.2743,,,0.0,
70,12.0,282416,Big Deer State Park,https://www.singletracks.com/bike-trails/big-deer-state-park/,13.0,Good riding in this park.,"From Groton: Go 2 mi. W on U.S. 302, then 6 mi. NW on VT 232, then 1-1/2 mi. E on Boulder Beach Rd.",Groton,Vermont,United States,44.28926,-72.26797,,,0.0,
71,13.0,271888,Blue Ribbon trail,https://www.singletracks.com/bike-trails/blue-ribbon-trail/,16.0,Ride up to the fire tower. Then descend the ridge trail. Ride down to the Sector 5 trails or exit to the road.,Gile mountain parking lot.,Norwich,Vermont,United States,43.72483,-72.31478,,,0.0,
72,14.0,274741,Parker Mountain / Gardner,https://www.singletracks.com/bike-trails/gardner/,6.0,This trail is a beautiful beast that is as techy as tech gets.  You will come away a better mountain biker.,Top of School Street,Littleton,New Hampshire,United States,44.31444,-71.77048,Intermediate,Fat biking allowed in winter,5.0,
73,15.0,286415,Moore Dam,https://www.singletracks.com/bike-trails/moore-dam/,3.0,"The trail is suited for most all abilities. It will chanllange advanced and expert riders and be a great variety of terrain for all abilities. There are nice rolling sections for beginers, mild climbs, stream and ditch crossings, on many different bridge types. The trail goes from smooth to rooty and technical, back to smooth and very twisty.  Great challange for all.",Take I93 to exit  43  and then take a left (from either north or south bound) off the exit ramp. Continue on Rt 135 north for about 500 ft - 1000 ft. and take left onto Old waterford road. Continue to the end of road about 1 mile and park in the upper lot of the boat launch area. You will see signs for the trail on the left side of the lot. ,Littleton,New Hampshire,United States,44.33982,-71.83698,Intermediate,,4.25,https://images.singletracks.com/blog/wp-content/uploads/2017/12/C49A5E0D-D9AD-438B-919C-A5254F84E5CFjpeg-orig-scaled.jpg
74,16.0,282410,Kettle Pond State Park,https://www.singletracks.com/bike-trails/kettle-pond-state-park/,13.0,Great mountain biking.,"From I-91N (Exit 17): Take a left onto US-302 west, go 8.7 miles.  Turn right onto VT-232N. Travel 7.5 miles and Kettle Pond is on the left.",Groton,Vermont,United States,44.29373,-72.30768,,,0.0,
75,17.0,279696,Boston Lot,https://www.singletracks.com/bike-trails/boston-lot/,30.0,"This trail system consists of many small trails that connect. It can be confusing to navagate, so be sure you have a map on paper or your phone ( paper maps an advice on what trails to take ar available at Mason Racing Cycles in Lebanon). There is a few miles of beginer trails with a small skill park. Once you get further from the trail head, the trails get harder. There is lots of clasic New England gnar, a few drops and jumps, and some steep rock rolls.","From the town of Lebanon, drive east down Mascoma st. Right after crossing the highway you turn right at Top Stitch Embroidery, the trail head is down the dirt road next to it, and is behind a bunch of piles of dirt and gravel.",Lebanon,New Hampshire,United States,43.67224,-72.26831,Advanced,,4.75,
76,18.0,282403,New Discovery State Park,https://www.singletracks.com/bike-trails/new-discovery-state-park/,15.0,Great rides in Groton Forest.,"From Groton: Go 2 mi. W on U.S. 302, then 9-1/2 mi. NW on VT 232",Marshfield,Vermont,United States,44.3204,-72.2903,,,0.0,
77,19.0,283155,Pain In The N.E.K. 2012,https://www.singletracks.com/?post_type=bike-trails&p=283155,50.0,"Hard packed dirt roads, double track, empasis on stepness","Start in Danville, Vt.   Find the steepest fkn dirt roads and dont stop.",Danville,Vermont,United States,44.40948,-72.1398,,,0.0,
78,20.0,279692,Eastman Pond,https://www.singletracks.com/bike-trails/eastman-pond/,4.0,Great mountain bike trails on the shores of Eastman Pond.,NH,Hanover,New Hampshire,United States,43.52735,-72.1249,,,0.0,https://images.singletracks.com/blog/wp-content/uploads/2017/05/IMG_0038-orig-scaled.jpg
79,21.0,279697,West Side,https://www.singletracks.com/bike-trails/west-side/,4.0,"rocky, relatively flat","from west cove, out doubletrack along west edge of lake",Grantham,New Hampshire,United States,43.52735,-72.1249,,,0.0,
80,22.0,276319,Switchback,https://www.singletracks.com/bike-trails/switchback-11989/,6.0,Small network of fun and pretty flowy trails.,Plainfield elementary school,Plainfield,New Hampshire,United States,43.54328,-72.26738,Advanced,Fat biking allowed in winter,3.5,
81,23.0,281459,Page Hill,https://www.singletracks.com/bike-trails/page-hill/,8.0,"These are Mountain bike trails developed by the Central NH NEMBA chapter. Check out this map on their website (http://www.cnhnemba.org/2012/12/updated-map-for-page-hill.html)<br />

<br />

Starting at the parking lot follow a short trail into the woods and then you can turn left or right. I suggest taking a left onto Bear Claw, ride it to Hard Hat. That gets you to an access road which will run under power lines for a while. Don't miss the left onto ""The Dude Abides"". That's an awesome trail with lots of rocky sections, some natural and some man made. <br />

After the Dude decent via Spring which can be quite a bit muddy as I found out. <br />

When you get back to the power lines take a right (the left won't get you very far) and keep riding this access road to Hydra. The access road is a fast ride over exposed rock. Hydra will be your trail back to Bear Claw and the parking lot. It's easy to miss so keep your eyes open. If you go too far you'll be back where Hard Hat comes out.","The trail head for the Page Hill Trails is on Murray Hill Rd in Hill, NH. From Bristol center take 3A south for about 5.2 miles and turn right onto Murray Hill Rd. From Franklin take 3A north for about 7.8 miles and turn left onto Murray Hill Rd. The trailhead is marked by ""Page Hill Trails"" sign after about 2.5 miles.",Hill,New Hampshire,United States,43.53301,-71.76741,Intermediate,,4.4,https://images.singletracks.com/blog/wp-content/uploads/2018/07/20180711_141031-orig.jpg
82,,id,name,url,length,description,directions,city,region,country,,,difficulty,features,rating,thumbnail
